ID,Gender,Age,Customer Type,Type of Travel,Class,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Leg Room Service,Cleanliness,Food and Drink,In-flight Service,In-flight Wifi Service,In-flight Entertainment,Baggage Handling,Satisfaction
1333,Female,24,First-time,Business,Economy,134,0,0,0,3,3,3,2,3,2,4,3,3,5,3,3,4,Neutral or Dissatisfied
1334,Male,45,Returning,Business,Business,270,0,0,5,5,5,4,5,5,5,5,5,4,5,5,5,5,Satisfied
1335,Female,58,Returning,Business,Business,354,0,0,2,2,3,4,2,3,4,4,5,2,3,2,3,3,Satisfied
1336,Female,23,First-time,Business,Economy,134,0,1,4,3,3,3,3,4,1,4,1,1,4,3,1,5,Neutral or Dissatisfied
1337,Female,57,Returning,Business,Business,354,0,0,2,2,5,5,2,5,5,5,3,5,5,2,5,5,Satisfied
1338,Female,43,Returning,Business,Business,134,0,0,1,1,4,5,1,5,4,5,3,5,5,1,5,4,Satisfied
1339,Male,59,Returning,Business,Business,1959,0,0,4,0,3,5,1,2,4,2,4,4,2,0,2,2,Satisfied
1340,Female,35,Returning,Business,Business,2856,0,0,4,0,3,4,4,3,5,3,4,2,3,0,3,3,Satisfied
1341,Female,44,Returning,Business,Business,2886,0,3,2,2,4,4,2,1,4,1,1,1,1,1,1,1,Neutral or Dissatisfied
1342,Male,38,Returning,Business,Business,158,3,0,5,0,3,5,1,5,5,5,5,5,5,0,5,5,Satisfied
1343,Female,45,First-time,Business,Business,309,3,1,1,1,5,2,2,5,4,3,4,4,4,2,4,4,Neutral or Dissatisfied
1344,Male,44,Returning,Business,Business,1537,8,8,3,3,3,4,3,5,4,5,4,2,5,3,5,4,Satisfied
1345,Female,52,Returning,Business,Business,1528,0,0,1,4,4,4,1,5,4,5,4,3,5,1,5,5,Satisfied
1346,Male,58,Returning,Business,Business,3786,0,0,5,5,4,4,5,4,5,4,5,3,4,5,4,5,Satisfied
1347,Female,60,Returning,Business,Business,354,9,1,3,3,3,5,3,5,5,5,4,5,5,3,5,5,Satisfied
1348,Female,30,Returning,Business,Business,3578,0,0,1,1,5,4,1,3,4,3,4,4,4,1,4,4,Satisfied
1349,Male,58,Returning,Business,Business,2430,4,10,2,5,4,3,5,3,4,3,4,3,3,3,3,3,Neutral or Dissatisfied
1350,Male,39,Returning,Business,Business,2036,7,0,2,2,5,4,2,5,5,4,3,2,5,2,5,5,Satisfied
1351,Female,56,Returning,Business,Business,3867,0,0,4,3,4,4,3,4,5,4,3,3,4,3,4,5,Satisfied
1352,Female,60,Returning,Business,Business,2186,0,0,3,3,2,4,3,2,3,2,3,5,2,4,2,4,Neutral or Dissatisfied
1353,Male,41,Returning,Business,Business,2899,0,0,3,4,5,5,3,4,4,4,5,2,4,3,4,4,Satisfied
1354,Male,34,Returning,Business,Business,282,0,0,0,0,2,3,4,3,3,0,3,4,3,1,3,3,Neutral or Dissatisfied
1355,Female,39,Returning,Business,Business,2805,0,0,4,4,1,3,4,4,3,4,3,2,4,4,4,4,Neutral or Dissatisfied
1356,Female,47,Returning,Business,Business,3568,0,0,2,2,3,4,2,2,3,2,4,3,2,2,2,2,Neutral or Dissatisfied
1357,Female,32,First-time,Business,Business,312,11,20,2,2,4,2,2,3,5,3,5,5,4,2,5,4,Neutral or Dissatisfied
1358,Female,63,Returning,Business,Business,113,0,0,2,5,3,5,5,5,5,5,3,5,5,5,5,5,Satisfied
1359,Male,17,Returning,Business,Business,396,3,6,5,5,1,2,5,3,1,3,1,1,3,1,1,3,Neutral or Dissatisfied
